lema,categoria,url,definicion,ejemplos,frases
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, timar a una persona",Dicen que nos andemos con cuidado no nos vayan a quemar durante el viaje.,que lo quemaron y robaron todo su dinero || quemando a la anciana por segunda vez || que ha quemado a su familia para que le den más plata
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, secar una planta por estar expuesta a un frío o calor excesivos",Se ven las hojas quemadas por el frío. || Una vez que las hojas están quemadas no hay manera de repararlas.,que el sol había quemado la planta || que se ha quemado donde había una gota de agua por efecto lupa || quemándose la planta al dejarla expuesta todo el fin de semana || quemando la helada los bordes de las hojas || poniendo la planta con hojas quemadas por el sol en semisombra
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, vender algo por un precio ostensiblemente inferior al que le correspondería",Quemaron la mercancía robada para deshacerse de ella lo antes posible.,acusados de haber quemado el patrimonio inmobiliario de la empresa || quemando las joyas que le quedaban para intentar subsistir || que no se puede quemar el género de esa manera || después de quemar las pertenencias de su padre en un mercadillo
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, derrochar, especialmente el dinero, en cosas poco útiles",Ha quemado el dinero de la indemnización a base de juerga y comilonas. || Quemó en unos meses la fortuna que tanto le había costado amasar.,"que no podía quemar el dinero de esa manera || quemando su fortuna en carreras de caballos || acusándole de haber quemado la fortuna de sus padres || que quemaba dinero un día sí, otro también"
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, gastar energía, especialmente mediante el ejercicio",La importancia de quemar calorías es para evitar sobrepeso u obesidad. || Un perro que ha quemado energía jugando es un animal más feliz.,realizando los ejercicios correctos para quemar calorías || preguntando cómo funciona nuestro metabolismo y el proceso de quemar calorías || que al hacerlo durante 55 minutos habrás quemado 100 calorías || quemando energía almacenada como puede ser en el caso de la biomasa || después de haber quemado energía en nuestras instalaciones deportivas
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, deshidratar los labios la acción del frío, el sol o la fiebre",Utiliza un protector labial para que el sol no queme tus labios en la playa.,que la fiebre le ha quemado los labios || quemando el frío sus labios || que el sol también quema los labios
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, provocar lesiones a una persona mediante el uso de un arma de fuego",Quédate quieto o te quemo con la pistola de tu amigo.,quemándolo con el arma de su padre || que ha quemado a más de uno en su vida || quemándolo cuando intentaba escapar
quemar,verbo,https://diesgital.com/search?q=quemar,"en sentido figurado, resultar algo comprometedor para una persona o entidad",El correo encontrado es comprometedor y creo que quema.,y ten cuidado que eso quema
químico,adjetivo,https://diesgital.com/search?q=químico,"en sentido figurado, referido a algo que es artificial",Esta comida solo tiene ingredientes químicos.,"y porque cree que solo disfruta de una ""amistad química"""
químico,nombre,https://diesgital.com/search?q=químico,"en sentido figurado, productos artificiales, especialmente los que contienen algunos productos elaborados","Nunca compraba alimentos empacados porque contienen muchos químicos. || La avioneta se la compré a un narco arruinado y la usaba para mover coca, químicos y dólares.",y usaban químicos para mover metanfetaminas
radiar,verbo,https://diesgital.com/search?q=radio,"en sentido figurado, transmitir e irradiar felicidad y alegría por algún acontecimiento vivido que nos hace resplandecer y brillar de júbilo",Sus rostros radiaban alegría.,que tu rostro radiaba una paz indescriptible || que un día antes la virgen de la Aurora radiaba de esplendor || quien salía de la clínica radiando felicidad con su hijo en brazos y con su marido || radiando felicidad y alegría || radiar de alegría
rama,nombre,https://diesgital.com/search?q=rama,"en sentido figurado, parte secundaria de una cosa que nace o deriva de otra cosa principal",El informe del gobierno se divide en varias ramas.,y estudio la economía que pertenece a la rama de Economía de Empresas
rama,nombre,https://diesgital.com/search?q=rama,"en sentido figurado, cada una de las partes de una ciencia, un arte o una actividad",La botánica es una rama de la biología.,y porque las telecomunicaciones es una rama de la física
rasgar,verbo,https://diesgital.com/search?q=rasgo,"en sentido figurado, estar alguien alrededor de una determinada edad",Son becarios a perpetuidad de programas de mecenazgo para jóvenes creadores a pesar de no haber escrito un solo libro en la vida y rasgar la cuarentena.,
raíz,nombre,https://diesgital.com/search?q=raíz,"en sentido figurado, conjunto de propiedades que no pueden moverse del lugar en el que están, tales como tierras, locales o viviendas; se usa en derecho",,y calcularon también el importe de las raíces
raíz,nombre,https://diesgital.com/search?q=raíz,"en sentido figurado, parte de los dientes de los vertebrados engastada en los alveolos de los seres humanos o de los animales",Las raíces de los dientes quedan dentro de los alveolos y llegan hasta el hueso de la mandíbula.,y la dentista le sacó una de las raíces de la muela
raíz,nombre,https://diesgital.com/search?q=raíz,"en sentido figurado, punto de arranque o causa de algo",La raíz del mal está en la envidia y la pereza. || La mala gestión del gobierno es la raíz del atraso secular de España.,y por desconocer la raíz del problema
reacción,nombre,https://diesgital.com/search?q=reacción,"en sentido figurado, respuesta contraria dada por una persona, animal o cosa en una situación determinada","La reacción del Madrid se llevó por delante al Villarreal, que no pudo salvar los dos goles de ventaja con los que se fue al descando.",y observaron la reacción de la bolsa con satisfacción
real,adjetivo,https://diesgital.com/search?q=real,"en sentido figurado, referido a algo destacado, que sobresale por sus condiciones o propiedades","Fue un real espectáculo en el que todo el mundo estaba fuera de sí, enloqueciendo con las melodías de estos artistas.",lo que tiene un impacto real en el aprendizaje || que parecía absorto en algún oscuro pensamiento que le causaba aparentemente un real placer || suscitar una conmoción real desde lo más profundo de la infancia archivada || cuya misión es traer un cambio real y duradero a la vida de los niños que viven en la pobreza
real,adjetivo,https://diesgital.com/search?q=real,"en sentido figurado, referido a un barco de guerra de gran envergadura con tres puentes, o cubiertas para la artillería, y un mínimo de ciento veinte cañones; se usa en náutica","A las 8, de dos cabezadas que dio el navío real llevando la gavia casi arriada y con rizos, vino abajo el mastelero mayor.",batalla en la que pereció el capitán de uno de los navíos reales || el buque real que se hundió en sus aguas || un impresionante barco real con 170 cañones || un videojuego en el que aprenderás a navegar a bordo de una embarcación real antigua
real,adjetivo,https://diesgital.com/search?q=real,"en sentido figurado, referido a una embarcación de vela y remo, de fácil manejo y muy veloz en recorridos cortos que portaba el estandarte de la realeza; se usa en náutica","Se oyó un estampido de repente, haciendo salva la real galera, que despertó y alborotó a la gente.","esta embarcación real fue el buque insignia de Don Juan de Austria en la batalla de Lepanto de 1571 || evitando que el naviero real donde se encontraba el monarca recibiera la embestida de los cañonazos || los remos de la real galera || que la madera dorada se concentra también en la zona de popa, aunque no llega a los niveles de suntuosidad de la galera real"
real,adjetivo,https://diesgital.com/search?q=real,"en sentido figurado, referido a una persona que presenta muy buen aspecto gracias a sus buenas cualidades físicas o a su buen porte y cómo va vestida o arreglada",No quitaba ojo a una moza real que había entrado en la tienda tras él.,adolescentes reales por fuera y por dentro || la muchacha real que pasaba por la plaza || que a todos nos llaman la atención las personas reales y atractivas || un joven real y galán
real,nombre,https://diesgital.com/search?q=real,"en sentido figurado, lugar amplio donde se instala y celebra algún tipo de feria",Este año parece que van a traer la famosa atracción y la instalarán en el centro del real.,consultando las actividades que hay hoy en el real || el circo que instalarán en el real || las zonas de aparcamiento en el real || los carruajes que marchan por el real durante la Feria de Abril || los puestos de comida que había en el real
real,nombre,https://diesgital.com/search?q=real,"en sentido figurado, embarcación de vela y remo, de fácil manejo y muy veloz en recorridos cortos que portaba el estandarte de la realeza; galera real; se usa en náutica",Los diputados de Cataluña tenían en custodia la real que había servido para su Majestad en el viaje al Reino de Sicilia.,cuando partió la real acompañada de otras doce || la insignia de su majestad que ondeaba en la real || la real que se deslizaba por el mar ligera || la real que tomó parte en la batalla de Lepanto en 1571
real,adjetivo,https://diesgital.com/search?q=real,"en sentido figurado, referido a las especies animales más destacadas por su tamaño o belleza; se usa en zoología",El águila real ha variado su dieta: de basarla en conejos ha pasado a cazar corcino.,"unos investigadores capturaron en Suiza 28 individuos de vencejo real || el real es un zorzal grande y bastante corpulento, que se reconoce fácilmente || los zarapitos reales son aves monógamas || el pavo real es un ave de hábitos terrestres y alimentación omnívora"
real,nombre,https://diesgital.com/search?q=real,"en sentido figurado, barco de guerra de gran envergadura con tres puentes, o cubiertas para la artillería, y un mínimo de ciento veinte cañones; se usa en náutica","La marina francesa construyó este real, inicialmente con tres puentes y ampliado posteriormente a cuatro y planificó la construcción de otro armado con 170 cañones.",legendarias naves marítimas como el real || un real como el navío denominado la Santísima Trinidad || un real que era el barco de guerra más grande de su época
recibir,verbo,https://diesgital.com/search?q=recibir,"en sentido figurado, dar comienzo algún organismo o institución público al uso de una obra o construcción con algún tipo de ceremonia extraordinaria",La ceremonia se llevará a cabo a partir de las 14:00 horas de mañana y estarán presentes los integrantes de los órganos de gobierno del Senado para recibir la nueva sede legislativa.,cuando recibieron las nuevas instalaciones || el presidente de la comunidad recibiendo las nuevas oficinas de Hacienda || la fotografía de las autoridades regionales recibiendo el edificio de la escuela de enfermería || que al recibir el edificio se deben hacer varios procesos de limpieza para poder colocar equipo de alta especialidad
recorrer,verbo,https://diesgital.com/search?q=recorrer,"en sentido figurado, mirar con cuidado para averiguar lo que se desea saber o hallar",Sus ojos recorrieron toda la habitación buscando el cuaderno que se había dejado a mediodía.,y recorrió el patio con la mirada
recorrer,verbo,https://diesgital.com/search?q=recorrer,"en sentido figurado, leer de forma ligera y por encima un escrito","El ejercicio consiste en recorrer un texto en dos minutos y averiguar cuántas veces se repite la palabra ""lectura"".",y los más inteligentes pueden recorrer los textos y enterarse de lo que pone || y recorriendo el escrito detectó varios errores
recuperación,nombre,https://diesgital.com/search?q=recuperación,"en sentido figurado, proceso de restablecimiento de algo inmaterial que afecta y es llevado a cabo por una o varias personas, entidades, sociedades, etc.",No se espera una recuperación del nivel de vida en España hasta dentro de varios años.,y con Zapatero se cortó la recuperación de la economía española || y la recuperación del PIB no se alcanzará hasta el año 2020
red,nombre,https://diesgital.com/search?q=red,"en sentido figurado, portería de un campo de fútbol, balonmano, etc. o canasta de un campo de baloncesto; se usa en deportes",El tiro del delantero acabó en la red del equipo local.,"y si tocas la red, la canasta no es válida"
red,nombre,https://diesgital.com/search?q=red,"en sentido figurado, organización formada por un conjunto de establecimientos de un mismo ramo, y en ocasiones bajo una misma dirección; se distribuyen por varios lugares de una localidad o zona geográfica para prestar un servicio",Las redes de comercialización de estos productos están extendidas por toda Europa.,y para crear una nueva red de oficinas de venta
red,nombre,https://diesgital.com/search?q=red,"en sentido figurado, conjunto de personas distribuidas por varios lugares; están organizadas para cumplir cierta función o alcanzar un fin común, por lo general en un ámbito ilegal, delictivo o secreto",La red de agentes está sometida al control del gobierno.,y para desarticular la red de vendedores de drogas
red,nombre,https://diesgital.com/search?q=red,"en sentido figurado, conjunto de personas o cosas de la misma naturaleza que se entrelazan y actúan en favor o en contra de un fin",Las redes de contacto son necesarias para ascender en la escala profesional del banco.,y ha estado revisando su red de influencias
red,nombre,https://diesgital.com/search?q=red,"en sentido figurado, engaño o trampa preparados para que alguien caiga en ellos",El joven se vio atrapado en una red de la que no fue capaz de salir y por eso se suicidó.,y ha caído en las redes de la prostitución
red,nombre,https://diesgital.com/search?q=red,"en sentido figurado, conjunto de calles que confluyen o se cruzan en un punto",Las redes más al norte están mejor conservadas que en la parte sur de la ciudad.,e instaló un puesto en la red de San Luis
reflejar,verbo,https://diesgital.com/search?q=reflejar,"en sentido figurado, mostrar o hacer patente algo inmaterial, por ejemplo una cualidad",La calidad de su voz refleja el intenso cariño que les tiene.,y lo que viste refleja su personalidad o su estado de ánimo
región,nombre,https://diesgital.com/search?q=región,"en sentido figurado, espacio que se imagina de gran extensión y por ello resulta difícil de medir o contar","En la actualidad, mientras se produce una completa reformulación de las vibraciones de los planos de existencia de este planeta, cada partícula viviente es guiada hacia la región cósmica con la cual se afina.",esa región abismal llena de maravillas y poco accesible a la visión || la región en la que se mecen las almas || que intentarían una expedición a la región lunar || toda la región espacial bajo la influencia del Sol || una región oscura e inaccesible
regla,nombre,https://diesgital.com/search?q=regla,"en sentido figurado, prudencia o moderación a la hora de tratar con una persona o algún asunto, especialmente si es delicado",La regla que muestra ante este asunto tan delicado es de admirar.,con regla y templanza || hacerlo con regla para evitar malentendidos || la regla de su respuesta || un tema a tratar con regla
relato,nombre,https://diesgital.com/search?q=relato,"en sentido figurado, difusión o divulgación de información falsa de carácter político, religioso, comercial, deportivo, etc.; se hace con la intención de que alguien actúe de una determinada manera, piense según unas ideas o adquiera un determinado producto","El relato, dicen los empresarios, no aporta ayudas directas –fondos contantes– como ocurre en otros países.",y al no poder enfrentarse al relato del Barsa en España || y el relato del terrorismo de Sánchez y Marlaska llega a Nueva York
religioso,adjetivo,https://diesgital.com/search?q=religioso,"en sentido figurado, referido a alguien o algo que es fiel y exacto en el cumplimiento del deber",El inquilino pagaba la renta con religiosa regularidad.,y hace lo deberes con religiosa puntualidad
religioso,adjetivo,https://diesgital.com/search?q=religioso,"en sentido figurado, referido a algo que recuerda o se asemeja a lo que se considera sagrado y venerable en una religión",Escuchaban al profesor con un silencio religioso y muy venerable.,Su vida es religiosa y mucho más espartana de lo que alguien pudiera imaginarse.
religión,nombre,https://diesgital.com/search?q=religión,"en sentido figurado, persona, animal o cosa que se consideran sagrados y gozan de gran respeto y admiración","En muchos lugares de España, salir con los amigos por la tarde es una religión.",y porque esos animales son una religión en estas zonas del mundo
república,nombre,https://diesgital.com/search?q=república,"en sentido figurado, mujer que interviene en la vida pública",La república más famosa en estos momentos es una agitadora social convertida en ministra.,
reserva,nombre,https://diesgital.com/search?q=reserva,"en sentido figurado, mujer de cualquier ámbito externo al deporte que queda a la espera de actuar en un futuro si se considera necesario, por ejemplo en política, en el ejército, en economía",Una reserva de la jueza titular tuvo que ser sustituida por un posible caso de incompatibilidad.,y la reserva primera del PP es una mujer de Jaén
reserva,nombre,https://diesgital.com/search?q=reserva,"en sentido figurado, persona de cualquier ámbito externo al deporte que queda a la espera de actuar en un futuro si se considera necesario, por ejemplo en política, en el ejército, en economía",Los reservas del PP quedaron a la espera de poder actuar en el futuro.,y a los reservas seleccionados en las diferentes provincias españolas
reserva,nombre,https://diesgital.com/search?q=reserva,"en sentido figurado, hombre de cualquier ámbito externo al deporte que queda a la espera de actuar en un futuro si se considera necesario, por ejemplo en política, en el ejército, en economía",Un reserva acudió a la constitución de la mesa por si era necesario actuar.,y el reserva acordado por el PSOE y el PP para el tribunal
respeto,nombre,https://diesgital.com/search?q=respeto,"en sentido figurado, miedo o recelo a una persona, animal o cosa","Le tenemos mucho respeto al Madrid, especialmente cuando parece entrar en trance en el Bernabéu.",y porque le tiene mucho respeto a las olas || y no me acerco porque el cocodrilo me infunde mucho respeto
respuesta,nombre,https://diesgital.com/search?q=respuesta,"en sentido figurado, reacción ante un estímulo, ataque, problema, etc.; se refiere al efecto, resultado, rendimiento, etc. que se desea, se pretende o se espera de una persona, animal o cosa",El médico nos dijo que la inflamación era una respuesta defensiva del organismo. || La huelga fue convocada ante la falta de respuesta del gobierno a los problemas medioambientales.,y observaron las respuestas de los dos animales al mismo estímulo || y la respuesta fue una huelga general
revolucionario,adjetivo,https://diesgital.com/search?q=revolucionario,"en sentido figurado, referido a o relacionado con algo que implica un cambio total en ámbito económico, científico, moral, etc.","No se ha hecho nada demasiado revolucionario en los últimos años. || El grafeno ya ha llegado al mercado pero, de momento, no con aplicaciones revolucionarias.",y han estado discutiendo varios conceptos revolucionarios || y uno de los inventos más revolucionarios de la historia
revolución,nombre,https://diesgital.com/search?q=revolución,"en sentido figurado, cambio radical en la manera de tratarse o hacerse algo, o cosa que supone ese cambio","Tenemos que hablar de la revolución tecnológica, que es la que está cambiando el mundo.",y la Inteligencia Artificial traerá una revolución a la industria
revolución,nombre,https://diesgital.com/search?q=revolución,"en sentido figurado, desorden o alboroto producido por un gran número de personas",Los niños armaron una revolución por una tontería.,y los cambios provocaron una revolución en la oficina
rey,nombre,https://diesgital.com/search?q=rey,"en sentido figurado, hombre que es visto o considerado como el más importante, mejor o más influyente dentro de un determinado campo, área, esfera, grupo, etc",Los reyes de la droga son dos hermanos varones que controlan el negocio con mano de hierro.,y para encontrase con el rey de este tipo de baile
rey,nombre,https://diesgital.com/search?q=rey,"en sentido figurado, persona, animal o cosa que es visto o considerado como el más importante, mejor o más influyente dentro de un determinado campo, área, esfera, grupo, etc","Los leones son los reyes de la selva, dicen los expertos.","y con los reyes del ""tiki-taka"""
reír,verbo,https://diesgital.com/search?q=río,"en sentido figurado, mostrarse algo risueño, alegre y capaz de infundir alegría, por ejemplo una expresión o aspecto",El alba ríe temprana y precursora de la divina aurora.,y y disfrutaba viendo cómo reían los ojos de su novia || y los campos ríen plagados de amapolas
rico,adjetivo,https://diesgital.com/search?q=rico,"en sentido figurado, referido a alguien o algo apetecible sexualmente",,y porque tiene un culo muy rico
rico,adverbio,https://diesgital.com/search?q=rico,"en sentido figurado, término usado para indicar de manera perfecta, muy bueno","Disfruta el día de playa, come y toma rico, baila y al otro día estás lo más bien.",y me dijo que durmió rico || y sería rico acorralarla en algún lugar
rico,adjetivo,https://diesgital.com/search?q=rico,"en sentido figurado, referido a un bebé, niño o niña que es agradable, guapo y bueno",La niña de mi hermana es muy rica y salada.,y tienen un bebé muy rico
rico,adjetivo,https://diesgital.com/search?q=rico,"en sentido figurado, referido a alguien o algo que tiene mucho de lo que se expresa",Los países ricos en capital humano son lo smás desarrollados del mundo.,y es un hombre rico en sabiduría || y disponen de una cocina muy rica y variada
riqueza,nombre,https://diesgital.com/search?q=riqueza,"en sentido figurado, porcentaje en masa de un compuesto químico en relación al volumen de la disolución en la que se encuentra; se usa en químicas",Se procede a la disolución total de la sacarosa en los dos matraces y se determina con el sacarímetro electrónico la riqueza de la solución.,que este peso fue obtenido en relación al peso molecular del carbonato de sodio y la riqueza del compuesto || que hay que determinar el porcentaje de riqueza del soluto || que son concentraciones normales de las soluciones que relacionan la densidad y riqueza del soluto || que se incluye en la etiqueta el tanto por ciento de riqueza del soluto y la densidad de la disolución || que procederemos a calcular la riqueza de la solución final expresada en atropina base
riqueza,nombre,https://diesgital.com/search?q=riqueza,"en sentido figurado, abundancia de cualidades o atributos excepcionales de alguien o de algo",La diversidad es la riqueza del espíritu.,"que estas personas poseen una riqueza de cualidades humanas || que más vale riqueza de corazón, que riqueza de posesión || que es una persona de una gran riqueza espiritual || que la riqueza del espectáculo residía en un atinado empleo de las técnicas del guiñol y el circo || que lo que debes buscar en ti es la riqueza emocional y espiritual, más allá de lo material y económico"
ritmo,nombre,https://diesgital.com/search?q=ritmo,"en sentido figurado, orden o manera de combinarse y sucederse los acentos, las sílabas y las pausas en el lenguaje y la proporción guardada entre ellos, especialmente en el lenguaje poético","En el verso, el ritmo se consigue por su expresión musical, por la repetición de un mismo número de sílabas, por la rima y por la distribución de acentos en lugares fijos, en las repeticiones percibidas por el oído.",el ritmo del enunciado || el ritmo en el taller de poesía || que el verso se caracteriza por tener un ritmo y musicalidad determinados por el número de sílabas que lo forman || un recurso estilístico asociado al ritmo que marca la regularidad de los apoyos de tiempo || una estructura que marca el ritmo de la oración
ritmo,nombre,https://diesgital.com/search?q=ritmo,"en sentido figurado, alegría, ímpetu o entusiasmo con que se lleva a cabo alguna acción","Le falta un poco de ritmo, si metemos unas fotos y vídeos de los invitados será mucho más animado.",que necesita un poco de ritmo y animación || que tienes que hacerlo con más ritmo || que trabaja con ritmo || tener ritmo en la cama || un fin de semana con mucho ritmo
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, obtener aquello por lo que se compite; conseguir algo que se está disputando, generalmente con cierta superioridad",La gala de la música robó la audiencia a la cadena más vista hasta el momento.,cuando el español robó el partido al checo || la maravillosa canción con la que robó la competición || robándole el encuentro con el último set || un proyecto con el que robó el concurso a todos sus compañeros
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, tomar parte de algo que pertenece a otro conjunto, parte de un todo",Si colocamos la ventana en este lado de la pared robaremos unos centímetros al sitio donde íbamos a colgar la estantería.,al hacer un pequeño aseo que roba espacio de trabajo a la sala || cortar y robar un poco de anchura al mueble || robar unos segundos de su tiempo || un jardín al que robar unos metros para hacerte un pequeño huerto en casa
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, quitar algún jugador al contrincante el balón, pelota u objeto con el que se lleva a cabo una competición deportiva; se usa en deportes","Las mejores técnicas para robar la pelota utilizan una combinación de paciencia y, en el buen sentido del juego agresivo.","atacantes robando la pelota de los defensores || cuando el jugador roba la base || mejorar tus habilidades como defensa e incrementar tu capacidad para robar el balón || que le iba a robar el partido a cuatro jornadas del final || que sentenció el partido robando la pelota, yéndose de dos y marcando desde el centro de la pista"
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, atraer irresistiblemente el ánimo o el afecto de alguien",Robó mi alma un corazón altivo que desprecia el amor con su grandeza y se hiela de verme en fuego vivo.,con una mirada que te roba el alma || intentando robar su amor || la mujer que me robó la vida || que nada de lo que me digan me podrá robar el sentimiento || una canción dedicada para la chica que robó mi corazón
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, engañar a una persona pidiendo por una cosa más dinero de lo que vale o pagando menos de lo merecido o establecido a alguien",Este tío me ha robado al venderme el ventilador.,al robarme por darme algo de una calidad inferior || como el jefe que roba el sueldo || que con las horas que hago y lo poco que cobro me están robando claramente || un comerciante que pretendía robarme || un gobierno que nos roba las pensiones
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, llevarse la corriente del agua parte de la tierra del lugar por donde pasa, como barriéndola",La fuerte corriente robó y destrozó parte de la ladera de la montaña.,ese terreno que ha sido robado por el agua || la fuerza con la que el río ha robado grandes rocas || un torrente que ha robado terreno y vegetación || una porción de terreno que el agua roba con facilidad
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, actuar el árbitro de algún partido o competición de manera injusta y en perjuicio de alguno de los competidores; se usa en deportes","Nos han robado el partido claramente, es muy evidente, y pediría a cada medio que estudiara el partido para ver qué es lo que ha pasado.",cabreados porque les habían robado el partido || el maldito árbitro que nos robó el partido || que pretenden denunciar al árbitro por robarles el partido || un penalti con el que les robaron el encuentro || una expulsión injustificada que nos robó el juego
robar,verbo,https://diesgital.com/search?q=robar,"en sentido figurado, quitar alguna cosa inmaterial a una persona","A veces el estrés no nos deja dormir, lo cual complica todo y crea un círculo vicioso: una situación estresante nos roba el sueño y la falta de sueño causa más estrés.",algo que ya me roba casi las 24 horas del día || que la comodidad puede robarnos el deseo de crecer || un error que me ha robado un tiempo valiosísimo || un trabajo que me roba las ganas de vivir || una tarea agotadora que roba horas de estar con nuestros seres queridos
rodear,verbo,https://diesgital.com/search?q=rodear,"en sentido figurado, responder con evasivas a alguien o a alguna cuestión que no le interesa contestar; no decir las cosas de manera clara, utilizando términos o expresiones confusas en lugar de expresarse de manera breve y sencilla","Dejemos de rodear la realidad, asumamos, queridos hermanos, nuestra verdad.",los que intentan rodear las preguntas difíciles en las entrevistas de trabajo || políticos que rodean el tema de la corrupción con cuestiones nimias || que ponen el foco en la producción industrial de energía pero siguen rodeando el problema principal || que rodeando la cuestión de fondo al final uno termina hablando de cosas que de otra forma uno nunca se habría planteado || que solamente buscan rodear el tema y distraer la atención de las pruebas que ya he presentado
rodear,verbo,https://diesgital.com/search?q=rodear,"en sentido figurado, evitar hablar de manera clara y directa","Como no puede explicarlo ni justificarlo, solo hace que rodear.",y ha estado rodeando por los cerros de Úbeda
romo,adjetivo,https://diesgital.com/search?q=roma,"en sentido figurado, referido a una persona que tiene escaso conocimiento y a la que se considera ignorante y con dificultad para entender las cosas",Hay que ser romo para no darse cuenta de esto.,gente roma e ignorante || que es muy romo y le cuesta entenderlo || que se ha mostrado muy romo en la entrevista || un tío muy romo al que hay que explicarle las cosas despacio || una chica roma que no ha pillado la broma
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, interrumpir o detener el discurso de quien está hablando por algún motivo determinado; no dejar terminar de hablar a alguien por alguna razón","Eres un maleducado, cada vez que intento decir algo me rompes.",gente que te rompe de manera constante cuando hablas || harta de la poca cortesía de las personas que rompen nuestras conversaciones || periodistas que continuamente rompían su discurso || rompiendo la conversación para contar una bobada
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, atravesar la luz de un astro a través de algo, generalmente las nubes, la niebla, etc.",El sol rompe por entre las nubes y brilla sobre la ciudad.,"cuando el astro rompe la niebla del día || cuando un astro rompe sus cadenas y lo ves zigzaguear, loco, y perderse no por ello la ley suelta sus garfios || una intensa luz que rompía el cristal de la ventana || una luz que rompe entre las nubes y derrama pétalos"
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, interrumpir la continuidad de algún fluido al atravesarlo",Cuando se hincha y absorbe fluidos rompe y mueve los desechos tóxicos que están pegados a los dobleces y grietas del colon.,al romper las aguas del mar || movimiento que rompe vasos sanguíneos y nervios en el cerebro y hace que este se inflame || romper los cálculos de la vesícula de manera natural || rompiendo el aire a su paso || un velero que rompe la brisa marina
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, interrumpir o poner fin al trato o relación que se tiene con una persona de manera definitiva por disconformidad, enojo o disgusto con dicha persona","A pesar del tiempo transcurrido desde que rompieron, todavía mantenía la esperanza de poder retomar la relación.",al romper con su novio || al testificar contra sus amigos ni romper la lealtad familiar || que el éxito y la envidia rompieron su amistad || que la famosa pareja de actores ha roto || una pareja que rompe y otra que comienza su aventura
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, debilitar algo, hiriendo el orgullo o la dignidad, hasta destruirlo","Me has roto el corazón, pensé que me querías.","películas que rompen el alma || que intentó romper mis sentimientos, pero ya los tenía rotos || una realidad que nos rompió el corazón || unas desgracias que le han roto la vida || villanos que buscan romper su espíritu"
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, desaparecer de manera repentina algún impedimento físico por la acción de algún medicamento, terapia, etc. o de forma natural","El masaje profundo (fricciones, golpeteos, amasamientos) pueden romper el dolor de los puntos trigger y producir una hiperemia significativa con descarga de histamina en el interior de los tejidos.",en busca de algo que rompa con las migrañas || un milagro que rompió su ceguera || una terapia que rompió su cojera
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, tener una persona mucho éxito en algo que hace, irle muy bien a alguien, destacar por encima del resto por su calidad",Tú siempre estás que rompes te pongas lo que te pongas.,"que estás que te rompes con el levantamiento de peso, fortachón || rompiendo la presentación como un jefazo || un chico que está que rompe con su nuevo look || un nuevo sencillo con el que va a romper todas las listas de éxito"
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, interrumpir el desarrollo de algo, dejar alguien de cumplir con lo prometido, pactado o acordado con otra persona; apartarse alguien de algún asunto en el que se había comprometido a participar o del que formaba parte importante o fundamental","Has roto tu promesa, Lucía, dijiste que vendrías con nosotros de vacaciones y al final te vas con tu novio.",al romper las negociaciones con el comprador || el día en que los empresarios rompieron el acuerdo || gente que rompe la confianza pública || rompiendo el pacto que había hecho con Ricardo || un acuerdo que no rompe el nexo causal entre ambas partes
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, deshacer o alterar el orden de un cuerpo de gente armada; se usa en el ejército","El general, a la cabeza de sus veinte hombres, atravesó a sus oponentes, quienes rompieron filas y huyeron.",lanzar esta tropa junto a algunos lanceros para romper las tropas rivales || mientras el resto de capitanes acabaron de romper el escuadrón || que hará romper el batallón para poner las compañías en hileras || saludo que sirve para iniciar los ejercicios o bien para romper filas
romper,verbo,https://diesgital.com/search?q=romper,"en sentido figurado, pasar alguien o algo de un lado a otro a través de algo, generalmente, un terreno acotado o algún límite establecido",Allí solo podrán ingresar aquellos que acepten el desafío de romper los límites que el mundo intentó estipular sobre principios del siglo pasado.,el atleta que rompió el reloj con su nueva marca || romper el límite de velocidad || romper la frontera entre el mundo físico y el cuántico || rompiendo el coto cerrado del fomento cinematográfico || su capacidad para romper fronteras nacionales desconociendo la soberanía de los estados
